,osl_property_id,asset_name,employer_name,old_commute,new_commute,closest_asset,is_closest_asset
3390,3362715,Cortland at the Village,Breromi,0.0,41.13333333333333,Tramore Village,False
3391,3362715,Cortland at the Village,Breromi,0.0,41.36333333333334,Tramore Village,False
3392,3362715,Cortland at the Village,Breromi,0.0,39.39333333333333,Tramore Village,False
3393,3362715,Cortland at the Village,Breromi,0.0,40.875,Tramore Village,False
3394,3362715,Cortland at the Village,The Home Depot,9.511666666666667,9.721666666666666,Battery 2nd Base,False
3395,3362715,Cortland at the Village,The Home Depot,9.511666666666667,9.951666666666666,Battery 2nd Base,False
3396,3362715,Cortland at the Village,The Home Depot,9.511666666666667,8.538333333333332,Battery 2nd Base,False
3397,3362715,Cortland at the Village,The Home Depot,9.511666666666667,8.625,Battery 2nd Base,False
3402,3362715,Cortland at the Village,Home Depot,34.03,7.713333333333334,Cortland at the Village - Phase 4,False
3403,3362715,Cortland at the Village,Home Depot,34.03,7.943333333333333,Cortland at the Village - Phase 4,False
3404,3362715,Cortland at the Village,Home Depot,34.03,5.973333333333333,Cortland at the Village - Phase 4,False
3405,3362715,Cortland at the Village,Home Depot,34.03,8.088333333333333,Cortland at the Village - Phase 4,False
3422,3362715,Cortland at the Village,Cooper Holdings Inc,8.731666666666666,10.979999999999999,Battery 2nd Base,False
3423,3362715,Cortland at the Village,Cooper Holdings Inc,8.731666666666666,11.21,Battery 2nd Base,False
3424,3362715,Cortland at the Village,Cooper Holdings Inc,8.731666666666666,9.791666666666666,Battery 2nd Base,False
3425,3362715,Cortland at the Village,Cooper Holdings Inc,8.731666666666666,9.883333333333333,Battery 2nd Base,False
3426,3362715,Cortland at the Village,Peachtree Hills Place,6.831666666666666,22.37,Cortland Peachtree Battle,False
3427,3362715,Cortland at the Village,Peachtree Hills Place,6.831666666666666,22.6,Cortland Peachtree Battle,False
3428,3362715,Cortland at the Village,Peachtree Hills Place,6.831666666666666,21.455,Cortland Peachtree Battle,False
3429,3362715,Cortland at the Village,Peachtree Hills Place,6.831666666666666,21.273333333333333,Cortland Peachtree Battle,False
3438,3362715,Cortland at the Village,United parcel service ,37.66166666666666,18.305,Park West Family,False
3439,3362715,Cortland at the Village,United parcel service ,37.66166666666666,18.535,Park West Family,False
3440,3362715,Cortland at the Village,United parcel service ,37.66166666666666,17.39,Park West Family,False
3441,3362715,Cortland at the Village,United parcel service ,37.66166666666666,17.208333333333332,Park West Family,False
3454,3362715,Cortland at the Village,Holiday Inn Express ,4.755,6.114999999999999,Battery 2nd Base,False
3455,3362715,Cortland at the Village,Holiday Inn Express ,4.755,6.345,Battery 2nd Base,False
3456,3362715,Cortland at the Village,Holiday Inn Express ,4.755,4.375,Battery 2nd Base,False
3457,3362715,Cortland at the Village,Holiday Inn Express ,4.755,5.388333333333334,Battery 2nd Base,False
3458,3362715,Cortland at the Village,AM Smith Law Firm ,8.258333333333333,8.498333333333333,Battery 2nd Base,False
3459,3362715,Cortland at the Village,AM Smith Law Firm ,8.258333333333333,8.728333333333333,Battery 2nd Base,False
3460,3362715,Cortland at the Village,AM Smith Law Firm ,8.258333333333333,7.583333333333333,Battery 2nd Base,False
3461,3362715,Cortland at the Village,AM Smith Law Firm ,8.258333333333333,7.401666666666667,Battery 2nd Base,False
3466,3362715,Cortland at the Village,Georgia Power,58.20166666666667,63.019999999999996,Tramore Village,False
3467,3362715,Cortland at the Village,Georgia Power,58.20166666666667,63.25,Tramore Village,False
3468,3362715,Cortland at the Village,Georgia Power,58.20166666666667,62.105000000000004,Tramore Village,False
3469,3362715,Cortland at the Village,Georgia Power,58.20166666666667,61.92333333333333,Tramore Village,False
3470,3362715,Cortland at the Village,Drummond Press,41.56166666666666,41.82166666666667,Spring Valley,False
3471,3362715,Cortland at the Village,Drummond Press,41.56166666666666,42.05166666666666,Spring Valley,False
3472,3362715,Cortland at the Village,Drummond Press,41.56166666666666,40.906666666666666,Spring Valley,False
3473,3362715,Cortland at the Village,Drummond Press,41.56166666666666,40.725,Spring Valley,False
3474,3362715,Cortland at the Village,Lockheed Martin,10.258333333333333,11.595,Battery 2nd Base,False
3475,3362715,Cortland at the Village,Lockheed Martin,10.258333333333333,11.825,Battery 2nd Base,False
3476,3362715,Cortland at the Village,Lockheed Martin,10.258333333333333,9.854999999999999,Battery 2nd Base,False
3477,3362715,Cortland at the Village,Lockheed Martin,10.258333333333333,11.261666666666667,Battery 2nd Base,False
3478,3362715,Cortland at the Village,Holiday Inn Express - Atlanta Galleria,20.53666666666667,6.114999999999999,Battery 2nd Base,False
3479,3362715,Cortland at the Village,Holiday Inn Express - Atlanta Galleria,20.53666666666667,6.345,Battery 2nd Base,False
3480,3362715,Cortland at the Village,Holiday Inn Express - Atlanta Galleria,20.53666666666667,4.375,Battery 2nd Base,False
3481,3362715,Cortland at the Village,Holiday Inn Express - Atlanta Galleria,20.53666666666667,5.388333333333334,Battery 2nd Base,False
3482,3362715,Cortland at the Village,Bison Pluming Inc.,37.04666666666667,21.075,Tramore Village,False
3483,3362715,Cortland at the Village,Bison Pluming Inc.,37.04666666666667,21.305,Tramore Village,False
3484,3362715,Cortland at the Village,Bison Pluming Inc.,37.04666666666667,19.334999999999997,Tramore Village,False
3485,3362715,Cortland at the Village,Bison Pluming Inc.,37.04666666666667,21.45,Tramore Village,False
3486,3362715,Cortland at the Village,Georgia Tech Research Institute,10.311666666666667,10.456666666666667,Greens at Windy Hill,False
3487,3362715,Cortland at the Village,Georgia Tech Research Institute,10.311666666666667,10.686666666666667,Greens at Windy Hill,False
3488,3362715,Cortland at the Village,Georgia Tech Research Institute,10.311666666666667,8.716666666666667,Greens at Windy Hill,False
3489,3362715,Cortland at the Village,Georgia Tech Research Institute,10.311666666666667,10.198333333333332,Greens at Windy Hill,False
3490,3362715,Cortland at the Village,"C.W. Matthews Contracting Co., INC.",28.37,18.266666666666666,Cortland East Cobb,False
3491,3362715,Cortland at the Village,"C.W. Matthews Contracting Co., INC.",28.37,18.496666666666666,Cortland East Cobb,False
3492,3362715,Cortland at the Village,"C.W. Matthews Contracting Co., INC.",28.37,16.526666666666667,Cortland East Cobb,False
3493,3362715,Cortland at the Village,"C.W. Matthews Contracting Co., INC.",28.37,17.215,Cortland East Cobb,False
3502,3362715,Cortland at the Village,Sports and Social ,7.295,5.855,Battery 1st Base,False
3503,3362715,Cortland at the Village,Sports and Social ,7.295,6.085,Battery 1st Base,False
3504,3362715,Cortland at the Village,Sports and Social ,7.295,5.193333333333333,Battery 1st Base,False
3505,3362715,Cortland at the Village,Sports and Social ,7.295,4.758333333333334,Battery 1st Base,False
3506,3362715,Cortland at the Village,Artemis,23.716666666666665,20.07,Cortland Uptown Buckhead,False
3507,3362715,Cortland at the Village,Artemis,23.716666666666665,20.3,Cortland Uptown Buckhead,False
3508,3362715,Cortland at the Village,Artemis,23.716666666666665,19.154999999999998,Cortland Uptown Buckhead,False
3509,3362715,Cortland at the Village,Artemis,23.716666666666665,18.973333333333336,Cortland Uptown Buckhead,False
3518,3362715,Cortland at the Village,Eastern Seals Head Start,42.080000000000005,30.363333333333333,Cortland Park 83,False
3519,3362715,Cortland at the Village,Eastern Seals Head Start,42.080000000000005,30.59333333333333,Cortland Park 83,False
3520,3362715,Cortland at the Village,Eastern Seals Head Start,42.080000000000005,29.448333333333334,Cortland Park 83,False
3521,3362715,Cortland at the Village,Eastern Seals Head Start,42.080000000000005,29.266666666666666,Cortland Park 83,False
3522,3362715,Cortland at the Village,RBM of Atlanta,22.118333333333332,22.063333333333333,The Addison at Sandy Springs,False
3523,3362715,Cortland at the Village,RBM of Atlanta,22.118333333333332,22.293333333333333,The Addison at Sandy Springs,False
3524,3362715,Cortland at the Village,RBM of Atlanta,22.118333333333332,21.148333333333333,The Addison at Sandy Springs,False
3525,3362715,Cortland at the Village,RBM of Atlanta,22.118333333333332,20.966666666666665,The Addison at Sandy Springs,False
3530,3362715,Cortland at the Village,Anduril Industries,61.388333333333335,19.654999999999998,Cortland Peachtree Battle,False
3531,3362715,Cortland at the Village,Anduril Industries,61.388333333333335,19.884999999999998,Cortland Peachtree Battle,False
3532,3362715,Cortland at the Village,Anduril Industries,61.388333333333335,18.740000000000002,Cortland Peachtree Battle,False
3533,3362715,Cortland at the Village,Anduril Industries,61.388333333333335,18.558333333333334,Cortland Peachtree Battle,False
3534,3362715,Cortland at the Village,Crazy Love Coffee,53.608333333333334,31.56,Cortland Park 83,False
3535,3362715,Cortland at the Village,Crazy Love Coffee,53.608333333333334,31.790000000000003,Cortland Park 83,False
3536,3362715,Cortland at the Village,Crazy Love Coffee,53.608333333333334,29.82,Cortland Park 83,False
3537,3362715,Cortland at the Village,Crazy Love Coffee,53.608333333333334,30.508333333333333,Cortland Park 83,False
3542,3362715,Cortland at the Village,Group 1 Automotive,24.59333333333333,27.896666666666665,Cortland Peachtree Corners,False
3543,3362715,Cortland at the Village,Group 1 Automotive,24.59333333333333,28.126666666666665,Cortland Peachtree Corners,False
3544,3362715,Cortland at the Village,Group 1 Automotive,24.59333333333333,26.98166666666667,Cortland Peachtree Corners,False
3545,3362715,Cortland at the Village,Group 1 Automotive,24.59333333333333,26.8,Cortland Peachtree Corners,False
3550,3362715,Cortland at the Village,Ernst & Young,41.325,19.81833333333333,Cortland Old Fourth Ward,False
3551,3362715,Cortland at the Village,Ernst & Young,41.325,20.048333333333336,Cortland Old Fourth Ward,False
3552,3362715,Cortland at the Village,Ernst & Young,41.325,18.903333333333332,Cortland Old Fourth Ward,False
3553,3362715,Cortland at the Village,Ernst & Young,41.325,18.721666666666668,Cortland Old Fourth Ward,False
3562,3362715,Cortland at the Village,Lockheed Martin,8.136666666666667,11.595,Battery 2nd Base,False
3563,3362715,Cortland at the Village,Lockheed Martin,8.136666666666667,11.825,Battery 2nd Base,False
3564,3362715,Cortland at the Village,Lockheed Martin,8.136666666666667,9.854999999999999,Battery 2nd Base,False
3565,3362715,Cortland at the Village,Lockheed Martin,8.136666666666667,11.261666666666667,Battery 2nd Base,False
3582,3362715,Cortland at the Village,KIPP Soul Academy ,33.74666666666666,15.826666666666666,Park West Family,False
3583,3362715,Cortland at the Village,KIPP Soul Academy ,33.74666666666666,16.056666666666665,Park West Family,False
3584,3362715,Cortland at the Village,KIPP Soul Academy ,33.74666666666666,14.911666666666667,Park West Family,False
3585,3362715,Cortland at the Village,KIPP Soul Academy ,33.74666666666666,14.729999999999999,Park West Family,False
3586,3362715,Cortland at the Village,KENNESAW STATE UNIVERSITY ,3.9650000000000003,23.09,Cortland East Cobb,False
3587,3362715,Cortland at the Village,KENNESAW STATE UNIVERSITY ,3.9650000000000003,23.32,Cortland East Cobb,False
3588,3362715,Cortland at the Village,KENNESAW STATE UNIVERSITY ,3.9650000000000003,21.35,Cortland East Cobb,False
3589,3362715,Cortland at the Village,KENNESAW STATE UNIVERSITY ,3.9650000000000003,22.121666666666666,Cortland East Cobb,False
3610,3362715,Cortland at the Village,Graphic Packaging ,22.901666666666664,16.223333333333333,Cortland East Cobb,False
3611,3362715,Cortland at the Village,Graphic Packaging ,22.901666666666664,16.453333333333333,Cortland East Cobb,False
3612,3362715,Cortland at the Village,Graphic Packaging ,22.901666666666664,14.483333333333333,Cortland East Cobb,False
3613,3362715,Cortland at the Village,Graphic Packaging ,22.901666666666664,15.171666666666665,Cortland East Cobb,False
3618,3362715,Cortland at the Village,Accenture,34.49,19.283333333333335,Cortland Uptown Buckhead,False
3619,3362715,Cortland at the Village,Accenture,34.49,19.513333333333332,Cortland Uptown Buckhead,False
3620,3362715,Cortland at the Village,Accenture,34.49,18.368333333333332,Cortland Uptown Buckhead,False
3621,3362715,Cortland at the Village,Accenture,34.49,18.186666666666667,Cortland Uptown Buckhead,False
3622,3362715,Cortland at the Village,Inglett & Stubbs,18.988333333333333,12.268333333333334,Battery 2nd Base,False
3623,3362715,Cortland at the Village,Inglett & Stubbs,18.988333333333333,12.498333333333333,Battery 2nd Base,False
3624,3362715,Cortland at the Village,Inglett & Stubbs,18.988333333333333,11.353333333333333,Battery 2nd Base,False
3625,3362715,Cortland at the Village,Inglett & Stubbs,18.988333333333333,11.171666666666665,Battery 2nd Base,False
3654,3362715,Cortland at the Village,Grady Health System,22.303333333333335,22.511666666666667,Cortland Old Fourth Ward,False
3655,3362715,Cortland at the Village,Grady Health System,22.303333333333335,22.741666666666667,Cortland Old Fourth Ward,False
3656,3362715,Cortland at the Village,Grady Health System,22.303333333333335,21.596666666666668,Cortland Old Fourth Ward,False
3657,3362715,Cortland at the Village,Grady Health System,22.303333333333335,21.415000000000003,Cortland Old Fourth Ward,False
3662,3362715,Cortland at the Village,The Goddard School Of Midtown,26.09333333333333,18.853333333333335,Cortland Peachtree Battle,False
3663,3362715,Cortland at the Village,The Goddard School Of Midtown,26.09333333333333,19.083333333333332,Cortland Peachtree Battle,False
3664,3362715,Cortland at the Village,The Goddard School Of Midtown,26.09333333333333,17.938333333333333,Cortland Peachtree Battle,False
3665,3362715,Cortland at the Village,The Goddard School Of Midtown,26.09333333333333,17.756666666666668,Cortland Peachtree Battle,False
3682,3362715,Cortland at the Village,Georgia Institute of Technology,17.698333333333334,20.005,Cortland Old Fourth Ward,False
3683,3362715,Cortland at the Village,Georgia Institute of Technology,17.698333333333334,20.235,Cortland Old Fourth Ward,False
3684,3362715,Cortland at the Village,Georgia Institute of Technology,17.698333333333334,19.09,Cortland Old Fourth Ward,False
3685,3362715,Cortland at the Village,Georgia Institute of Technology,17.698333333333334,18.908333333333335,Cortland Old Fourth Ward,False
3686,3362715,Cortland at the Village,"Highgate HOTELS LP/ The Candler Hotel Atlanta, Curio Collection by Hilton",6.043333333333334,20.990000000000002,Cortland Old Fourth Ward,False
3687,3362715,Cortland at the Village,"Highgate HOTELS LP/ The Candler Hotel Atlanta, Curio Collection by Hilton",6.043333333333334,21.220000000000002,Cortland Old Fourth Ward,False
3688,3362715,Cortland at the Village,"Highgate HOTELS LP/ The Candler Hotel Atlanta, Curio Collection by Hilton",6.043333333333334,20.075,Cortland Old Fourth Ward,False
3689,3362715,Cortland at the Village,"Highgate HOTELS LP/ The Candler Hotel Atlanta, Curio Collection by Hilton",6.043333333333334,19.89333333333333,Cortland Old Fourth Ward,False
3694,3362715,Cortland at the Village,US Air Force,39.65333333333333,7.265,Cortland Woodlands,False
3695,3362715,Cortland at the Village,US Air Force,39.65333333333333,7.495,Cortland Woodlands,False
3696,3362715,Cortland at the Village,US Air Force,39.65333333333333,5.525,Cortland Woodlands,False
3697,3362715,Cortland at the Village,US Air Force,39.65333333333333,6.213333333333334,Cortland Woodlands,False
3698,3362715,Cortland at the Village,Yancey Bros Co.,52.083333333333336,20.673333333333336,Towne West Manor,False
3699,3362715,Cortland at the Village,Yancey Bros Co.,52.083333333333336,20.903333333333332,Towne West Manor,False
3700,3362715,Cortland at the Village,Yancey Bros Co.,52.083333333333336,19.758333333333333,Towne West Manor,False
3701,3362715,Cortland at the Village,Yancey Bros Co.,52.083333333333336,19.576666666666664,Towne West Manor,False
3708,3362715,Cortland at the Village,Fiserv,7.9350000000000005,38.166666666666664,Cortland Windward,False
3709,3362715,Cortland at the Village,Fiserv,7.9350000000000005,38.39666666666667,Cortland Windward,False
3710,3362715,Cortland at the Village,Fiserv,7.9350000000000005,37.251666666666665,Cortland Windward,False
3711,3362715,Cortland at the Village,Fiserv,7.9350000000000005,37.07,Cortland Windward,False
3712,3362715,Cortland at the Village,Truist,26.28166666666667,20.813333333333333,Cortland East Cobb,False
3713,3362715,Cortland at the Village,Truist,26.28166666666667,21.043333333333333,Cortland East Cobb,False
3714,3362715,Cortland at the Village,Truist,26.28166666666667,19.073333333333334,Cortland East Cobb,False
3715,3362715,Cortland at the Village,Truist,26.28166666666667,19.761666666666667,Cortland East Cobb,False
3720,3362715,Cortland at the Village,Georgia Environmental Finance Authority ,22.78166666666667,22.496666666666666,Cortland Old Fourth Ward,False
3721,3362715,Cortland at the Village,Georgia Environmental Finance Authority ,22.78166666666667,22.726666666666667,Cortland Old Fourth Ward,False
3722,3362715,Cortland at the Village,Georgia Environmental Finance Authority ,22.78166666666667,21.581666666666667,Cortland Old Fourth Ward,False
3723,3362715,Cortland at the Village,Georgia Environmental Finance Authority ,22.78166666666667,21.4,Cortland Old Fourth Ward,False
3724,3362715,Cortland at the Village,Starbucks,0.0,64.59666666666666,Cortland Windward,False
3725,3362715,Cortland at the Village,Starbucks,0.0,64.82666666666667,Cortland Windward,False
3726,3362715,Cortland at the Village,Starbucks,0.0,63.681666666666665,Cortland Windward,False
3727,3362715,Cortland at the Village,Starbucks,0.0,63.5,Cortland Windward,False
3736,3362715,Cortland at the Village,YOUNIFIED LLC,31.666666666666668,19.733333333333334,Tramore Village,False
3737,3362715,Cortland at the Village,YOUNIFIED LLC,31.666666666666668,19.96333333333333,Tramore Village,False
3738,3362715,Cortland at the Village,YOUNIFIED LLC,31.666666666666668,17.993333333333332,Tramore Village,False
3739,3362715,Cortland at the Village,YOUNIFIED LLC,31.666666666666668,19.948333333333334,Tramore Village,False
3750,3362715,Cortland at the Village,DEPARTMENT OF TREASURY,65.09666666666666,26.678333333333335,Attiva Peachtree,False
3751,3362715,Cortland at the Village,DEPARTMENT OF TREASURY,65.09666666666666,26.908333333333335,Attiva Peachtree,False
3752,3362715,Cortland at the Village,DEPARTMENT OF TREASURY,65.09666666666666,25.763333333333332,Attiva Peachtree,False
3753,3362715,Cortland at the Village,DEPARTMENT OF TREASURY,65.09666666666666,25.581666666666667,Attiva Peachtree,False
3762,3362715,Cortland at the Village,Dermatology Consultants,13.711666666666668,12.729999999999999,Cortland at Buckhead Village,False
3763,3362715,Cortland at the Village,Dermatology Consultants,13.711666666666668,12.96,Cortland at Buckhead Village,False
3764,3362715,Cortland at the Village,Dermatology Consultants,13.711666666666668,11.815,Cortland at Buckhead Village,False
3765,3362715,Cortland at the Village,Dermatology Consultants,13.711666666666668,11.633333333333333,Cortland at Buckhead Village,False
3766,3362715,Cortland at the Village,"ASE Media Agency, LLC",17.648333333333333,20.91,Cortland Old Fourth Ward,False
3767,3362715,Cortland at the Village,"ASE Media Agency, LLC",17.648333333333333,21.14,Cortland Old Fourth Ward,False
3768,3362715,Cortland at the Village,"ASE Media Agency, LLC",17.648333333333333,19.995,Cortland Old Fourth Ward,False
3769,3362715,Cortland at the Village,"ASE Media Agency, LLC",17.648333333333333,19.813333333333333,Cortland Old Fourth Ward,False
3778,3362715,Cortland at the Village,McKenneys,34.36,30.793333333333333,Heritage Station Family,False
3779,3362715,Cortland at the Village,McKenneys,34.36,31.023333333333333,Heritage Station Family,False
3780,3362715,Cortland at the Village,McKenneys,34.36,29.878333333333334,Heritage Station Family,False
3781,3362715,Cortland at the Village,McKenneys,34.36,29.696666666666665,Heritage Station Family,False
3782,3362715,Cortland at the Village,Jasmina Shah,12.188333333333333,67.92666666666666,Cortland East Cobb,False
3783,3362715,Cortland at the Village,Jasmina Shah,12.188333333333333,68.15666666666667,Cortland East Cobb,False
3784,3362715,Cortland at the Village,Jasmina Shah,12.188333333333333,66.18666666666667,Cortland East Cobb,False
3785,3362715,Cortland at the Village,Jasmina Shah,12.188333333333333,66.95833333333333,Cortland East Cobb,False
3790,3362715,Cortland at the Village,Life University ,14.725,10.479999999999999,Cortland Woodlands,False
3791,3362715,Cortland at the Village,Life University ,14.725,10.71,Cortland Woodlands,False
3792,3362715,Cortland at the Village,Life University ,14.725,8.74,Cortland Woodlands,False
3793,3362715,Cortland at the Village,Life University ,14.725,9.428333333333335,Cortland Woodlands,False
3806,3362715,Cortland at the Village,Fulton County School District ,63.355000000000004,10.706666666666667,Battery 2nd Base,False
3807,3362715,Cortland at the Village,Fulton County School District ,63.355000000000004,10.936666666666667,Battery 2nd Base,False
3808,3362715,Cortland at the Village,Fulton County School District ,63.355000000000004,9.791666666666666,Battery 2nd Base,False
3809,3362715,Cortland at the Village,Fulton County School District ,63.355000000000004,9.610000000000001,Battery 2nd Base,False
3814,3362715,Cortland at the Village,Grady Memorial Hospital,33.846666666666664,22.511666666666667,Cortland Old Fourth Ward,False
3815,3362715,Cortland at the Village,Grady Memorial Hospital,33.846666666666664,22.741666666666667,Cortland Old Fourth Ward,False
3816,3362715,Cortland at the Village,Grady Memorial Hospital,33.846666666666664,21.596666666666668,Cortland Old Fourth Ward,False
3817,3362715,Cortland at the Village,Grady Memorial Hospital,33.846666666666664,21.415000000000003,Cortland Old Fourth Ward,False
3818,3362715,Cortland at the Village,HD Supply,48.405,7.66,Battery 2nd Base,False
3819,3362715,Cortland at the Village,HD Supply,48.405,7.89,Battery 2nd Base,False
3820,3362715,Cortland at the Village,HD Supply,48.405,6.201666666666667,Battery 2nd Base,False
3821,3362715,Cortland at the Village,HD Supply,48.405,6.5633333333333335,Battery 2nd Base,False
3822,3362715,Cortland at the Village,Amazon ,85.04333333333334,45.42166666666667,Cortland East Cobb,False
3823,3362715,Cortland at the Village,Amazon ,85.04333333333334,45.651666666666664,Cortland East Cobb,False
3824,3362715,Cortland at the Village,Amazon ,85.04333333333334,43.681666666666665,Cortland East Cobb,False
3825,3362715,Cortland at the Village,Amazon ,85.04333333333334,44.45333333333333,Cortland East Cobb,False
3826,3362715,Cortland at the Village,Life University,48.46,10.479999999999999,Cortland Woodlands,False
3827,3362715,Cortland at the Village,Life University,48.46,10.71,Cortland Woodlands,False
3828,3362715,Cortland at the Village,Life University,48.46,8.74,Cortland Woodlands,False
3829,3362715,Cortland at the Village,Life University,48.46,9.428333333333335,Cortland Woodlands,False
3830,3362715,Cortland at the Village,Felixx Media LLC,0.0,40.985,Tramore Village,False
3831,3362715,Cortland at the Village,Felixx Media LLC,0.0,41.215,Tramore Village,False
3832,3362715,Cortland at the Village,Felixx Media LLC,0.0,39.245,Tramore Village,False
3833,3362715,Cortland at the Village,Felixx Media LLC,0.0,40.72666666666667,Tramore Village,False
3834,3362715,Cortland at the Village,Country Inn and Suites,7.923333333333333,6.7266666666666675,Battery 1st Base,False
3835,3362715,Cortland at the Village,Country Inn and Suites,7.923333333333333,6.956666666666666,Battery 1st Base,False
3836,3362715,Cortland at the Village,Country Inn and Suites,7.923333333333333,4.986666666666666,Battery 1st Base,False
3837,3362715,Cortland at the Village,Country Inn and Suites,7.923333333333333,5.758333333333334,Battery 1st Base,False
3838,3362715,Cortland at the Village,Truetts Chick-fil-A Woodstock,15.796666666666665,25.671666666666667,Cortland East Cobb,False
3839,3362715,Cortland at the Village,Truetts Chick-fil-A Woodstock,15.796666666666665,25.901666666666664,Cortland East Cobb,False
3840,3362715,Cortland at the Village,Truetts Chick-fil-A Woodstock,15.796666666666665,23.93166666666667,Cortland East Cobb,False
3841,3362715,Cortland at the Village,Truetts Chick-fil-A Woodstock,15.796666666666665,24.703333333333333,Cortland East Cobb,False
3842,3362715,Cortland at the Village,Artivion,54.59166666666667,22.126666666666665,Cortland East Cobb,False
3843,3362715,Cortland at the Village,Artivion,54.59166666666667,22.35666666666667,Cortland East Cobb,False
3844,3362715,Cortland at the Village,Artivion,54.59166666666667,20.386666666666667,Cortland East Cobb,False
3845,3362715,Cortland at the Village,Artivion,54.59166666666667,21.075,Cortland East Cobb,False
3867,3362715,Cortland at the Village,City Of Atlanta,18.026666666666664,17.88,Park West Family,False
3868,3362715,Cortland at the Village,City Of Atlanta,18.026666666666664,18.11,Park West Family,False
3869,3362715,Cortland at the Village,City Of Atlanta,18.026666666666664,16.965,Park West Family,False
3870,3362715,Cortland at the Village,City Of Atlanta,18.026666666666664,16.783333333333335,Park West Family,False
3875,3362715,Cortland at the Village,Royal Cup Inc,40.47833333333333,19.27,Towne West Manor,False
3876,3362715,Cortland at the Village,Royal Cup Inc,40.47833333333333,19.5,Towne West Manor,False
3877,3362715,Cortland at the Village,Royal Cup Inc,40.47833333333333,18.355,Towne West Manor,False
3878,3362715,Cortland at the Village,Royal Cup Inc,40.47833333333333,18.173333333333336,Towne West Manor,False
3887,3362715,Cortland at the Village,Dominion Christian School,7.988333333333333,24.029999999999998,1250 West,False
3888,3362715,Cortland at the Village,Dominion Christian School,7.988333333333333,24.259999999999998,1250 West,False
3889,3362715,Cortland at the Village,Dominion Christian School,7.988333333333333,22.290000000000003,1250 West,False
3890,3362715,Cortland at the Village,Dominion Christian School,7.988333333333333,23.115000000000002,1250 West,False
3899,3362715,Cortland at the Village,Kennesaw State University ,3.9650000000000003,23.09,Cortland East Cobb,False
3900,3362715,Cortland at the Village,Kennesaw State University ,3.9650000000000003,23.32,Cortland East Cobb,False
3901,3362715,Cortland at the Village,Kennesaw State University ,3.9650000000000003,21.35,Cortland East Cobb,False
3902,3362715,Cortland at the Village,Kennesaw State University ,3.9650000000000003,22.121666666666666,Cortland East Cobb,False
3903,3362715,Cortland at the Village,Above and Beyond Therapy,48.281666666666666,55.56333333333334,Spring Valley,False
3904,3362715,Cortland at the Village,Above and Beyond Therapy,48.281666666666666,55.79333333333333,Spring Valley,False
3905,3362715,Cortland at the Village,Above and Beyond Therapy,48.281666666666666,54.64833333333333,Spring Valley,False
3906,3362715,Cortland at the Village,Above and Beyond Therapy,48.281666666666666,54.46666666666667,Spring Valley,False
3915,3362715,Cortland at the Village,J.B Hunt Transport ,11.075,27.861666666666668,Tramore Village,False
3916,3362715,Cortland at the Village,J.B Hunt Transport ,11.075,28.091666666666665,Tramore Village,False
3917,3362715,Cortland at the Village,J.B Hunt Transport ,11.075,26.446666666666665,Tramore Village,False
3918,3362715,Cortland at the Village,J.B Hunt Transport ,11.075,26.765,Tramore Village,False
3931,3362715,Cortland at the Village,Georgia Power,39.85166666666667,7.446666666666667,Cortland Woodlands,False
3932,3362715,Cortland at the Village,Georgia Power,39.85166666666667,7.676666666666667,Cortland Woodlands,False
3933,3362715,Cortland at the Village,Georgia Power,39.85166666666667,5.706666666666666,Cortland Woodlands,False
3934,3362715,Cortland at the Village,Georgia Power,39.85166666666667,6.395,Cortland Woodlands,False
3939,3362715,Cortland at the Village,Investment Dynamics/ The Blue Flame Lounge,10.561666666666667,15.254999999999999,Park West Family,False
3940,3362715,Cortland at the Village,Investment Dynamics/ The Blue Flame Lounge,10.561666666666667,15.485000000000001,Park West Family,False
3941,3362715,Cortland at the Village,Investment Dynamics/ The Blue Flame Lounge,10.561666666666667,14.34,Park West Family,False
3942,3362715,Cortland at the Village,Investment Dynamics/ The Blue Flame Lounge,10.561666666666667,14.158333333333333,Park West Family,False
3945,3712014,Cortland Holcomb Bridge,Manhattan Associates,27.646666666666665,28.358333333333334,Cortland Woodlands,False
3948,3712014,Cortland Holcomb Bridge,Lucid Motor,72.22,12.048333333333334,Cortland Lex,False
3950,3362715,Cortland at the Village,Altium Packaging LP,11.723333333333333,8.346666666666668,Battery 1st Base,False
3951,3362715,Cortland at the Village,Altium Packaging LP,11.723333333333333,8.576666666666666,Battery 1st Base,False
3952,3362715,Cortland at the Village,Altium Packaging LP,11.723333333333333,7.531666666666666,Battery 1st Base,False
3953,3362715,Cortland at the Village,Altium Packaging LP,11.723333333333333,7.25,Battery 1st Base,False
3954,3362715,Cortland at the Village,Yamaha Motor Finance Corporation,26.303333333333335,23.31833333333333,Cortland East Cobb,False
3955,3362715,Cortland at the Village,Yamaha Motor Finance Corporation,26.303333333333335,23.548333333333336,Cortland East Cobb,False
3956,3362715,Cortland at the Village,Yamaha Motor Finance Corporation,26.303333333333335,21.578333333333333,Cortland East Cobb,False
3957,3362715,Cortland at the Village,Yamaha Motor Finance Corporation,26.303333333333335,22.35,Cortland East Cobb,False
3962,3362715,Cortland at the Village,Self Employed,0.0,25.638333333333332,Cortland East Cobb,False
3963,3362715,Cortland at the Village,Self Employed,0.0,25.868333333333332,Cortland East Cobb,False
3964,3362715,Cortland at the Village,Self Employed,0.0,23.898333333333333,Cortland East Cobb,False
